Distribuidora||Original|Regex|Date
CEB|84|@CEBDistribuicao Duas horas sem luz na asa norte e nem choveu direito PQP|Duas horas sem luz na asa norte e nem choveu direito PQP|2021-02-04 01:08:05
CEB|85|@CEBDistribuicao É pra hoje que volta a luz na asa sul?|É pra hoje que volta a luz na asa sul?|2021-02-04 01:01:56
CEB|86|@CEBDistribuicao Tá sem luz na Asa Sul!!!!|Tá sem luz na Asa Sul!!!!|2021-02-04 01:00:34
CEB|87|@CEBDistribuicao a SQS 109 está há mais de uma.hora sem energia e o telefone de contato sempre ocupado. Alguma previsão de retorno?|a SQS 109 está há mais de uma.hora sem energia e o telefone de contato sempre ocupado. Alguma previsão de retorno?|2021-02-04 00:57:17
CEB|88|"E novamente vamos comer a luz de velas e dormir, a dona @CEBDistribuicao deixou a gente sem luz de novo.
Não pode mais cair um pingo de água do céu ou um cachorro mijar no pé do poste que a luz acaba.
E AINDA QUEREM PRIVATIZAR
#CEB
#DF1
#GDF"|E novamente vamos comer a luz de velas e dormir, a dona deixou a gente sem luz de novo. Não pode mais cair um pingo de água do céu ou um cachorro mijar no pé do poste que a luz acaba. E AINDA QUEREM PRIVATIZAR|2021-02-04 00:55:58
CEB|89|@CEBDistribuicao asa Sul sem energia?|asa Sul sem energia?|2021-02-04 00:55:58
CEB|90|@BrunnoMeloCBN @CEBDistribuicao Aqui no Guara 2 estamos de boa !|Aqui no Guara 2 estamos de boa !|2021-02-04 00:55:57
CEB|91|@CEBDistribuicao 312 norte sem energia elétrica desde as 20 horas.|312 norte sem energia elétrica desde as 20 horas.|2021-02-04 00:53:20
CEB|92|Alô @CEBDistribuicao dê um jeito nessa energia aí fazendo um favor|Alô dê um jeito nessa energia aí fazendo um favor|2021-02-04 00:52:55
CEB|93|@bete_davis @CEBDistribuicao que ódio que dá. fico possessa quando acontece aqui.|que ódio que dá. fico possessa quando acontece aqui.|2021-02-04 00:51:41
CEB|94|@CEBDistribuicao falta de energia na 111 sul já a mais de 1 hora. Alguma previsão de retorno?|falta de energia na 111 sul já a mais de 1 hora. Alguma previsão de retorno?|2021-02-04 00:51:12
CEB|95|@CEBDistribuicao Acabou na 311 sul tbm 👺|Acabou na 311 sul tbm 👺|2021-02-04 00:50:47
CEB|96|a energia uma fortuna, taxa de iluminação pública então, absurda, mas é a manutenção cade? Porra CEB, ajuda aí né fia. Se o cachorro mijar no poste acaba a luz. Que merda é essa @CEBDistribuicao|a energia uma fortuna, taxa de iluminação pública então, absurda, mas é a manutenção cade? Porra CEB, ajuda aí né fia. Se o cachorro mijar no poste acaba a luz. Que merda é essa|2021-02-04 00:47:33
CEB|97|Já tem mais de uma hora e meia e eu ainda sem luz @CEBDistribuicao|Já tem mais de uma hora e meia e eu ainda sem luz|2021-02-04 00:43:46
CEB|98|@CEBDistribuicao 309 sul sem luz desde 20h|309 sul sem luz desde 20h|2021-02-04 00:43:04
CEB|99|@clarafavilla @carmensitacorso @CEBDistribuicao não a culpa é da companhia ela é uma porcaria|não a culpa é da companhia ela é uma porcaria|2021-02-04 00:36:39
CEB|100|@FabianaARSA @CEBDistribuicao Concordo. Toda gota d’água horas sem luz!|Concordo. Toda gota d’água horas sem luz!|2021-02-04 00:35:53
CEB|101|@CEBDistribuicao socorro! SQS 309 inteira no breu! Pane geral por volta das 21:00hs.|socorro! SQS 309 inteira no breu! Pane geral por volta das 21:00hs.|2021-02-04 00:34:41
CEB|102|@ninjuCRF @CEBDistribuicao Nada disso. Estou na Asa Norte e tem mais de uma gorazema luz.|Nada disso. Estou na Asa Norte e tem mais de uma gorazema luz.|2021-02-04 00:34:24
CEB|103|@BrunnoMeloCBN @CEBDistribuicao Cachorro fez xixi no poste... falta luz... 🤣🤣🤣🤣🤣|Cachorro fez xixi no poste... falta luz... 🤣🤣🤣🤣🤣|2021-02-04 00:34:16
CEB|104|@BrunnoMeloCBN @CEBDistribuicao 🤦🤦🤦🤦🤦|🤦🤦🤦🤦🤦|2021-02-04 00:31:09
CEB|105|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-04 00:28:17
CEB|106|@CEBDistribuicao cadê a luz aqui na Asa Norte quadra 312?|cadê a luz aqui na Asa Norte quadra 312?|2021-02-04 00:27:43
CEB|107|@mariaantonia313 @CEBDistribuicao Nn véi ksksksk|Nn véi ksksksk|2021-02-04 00:27:28
CEB|108|@Tmega18 @CEBDistribuicao ate agora nao voltou migo?|ate agora nao voltou migo?|2021-02-04 00:27:11
CEB|109|Eai @CEBDistribuicao bora dar um jeito na energia aqui do cabv !!!|Eai bora dar um jeito na energia aqui do cabv !!!|2021-02-04 00:25:50
CEB|110|@CEBDistribuicao 310 sul sem luz.|310 sul sem luz.|2021-02-04 00:25:04
CEB|111|Alô @CEBDistribuicao ! Quando a energia volta em Sobradinho, quadra 17?|Alô ! Quando a energia volta em Sobradinho, quadra 17?|2021-02-04 00:22:57
CEB|112|@carmensitacorso @CEBDistribuicao E isso acontece na capital da República... Deve ser questão de altitude, o planalto é central,  culpa do cerrado...do Lago Paranoá. Menos da empresa que administra a distribuição de energia. Chega a ser ridículo.|E isso acontece na capital da República... Deve ser questão de altitude, o planalto é central, culpa do cerrado...do Lago Paranoá. Menos da empresa que administra a distribuição de energia. Chega a ser ridículo.|2021-02-04 00:22:40
CEB|113|@CEBDistribuicao Acabou a luz na 312 sul|Acabou a luz na 312 sul|2021-02-04 00:16:38
CEB|114|Tá muito difícil! @CEBDistribuicao https://t.co/KBK5hokUX5|Tá muito difícil!|2021-02-04 00:15:30
CEB|115|@CEBDistribuicao kd a luz em Sobradinho? Há horas já sem energia|kd a luz em Sobradinho? Há horas já sem energia|2021-02-04 00:14:06
CEB|116|@CEBDistribuicao cadê a energia minha filha, vai voltar nunca???????|cadê a energia minha filha, vai voltar nunca???????|2021-02-04 00:13:44
CEB|117|"Planaltina sem energia elétrica, bem na hora do jantar, chuva por aqui foi fraca.
Parabena @CEBDistribuicao lixo!

Ainda b q.doj privatizada."|Planaltina sem energia elétrica, bem na hora do jantar, chuva por aqui foi fraca. Parabena lixo! Ainda b q.doj privatizada.|2021-02-04 00:13:01
CEB|118|@CEBDistribuicao Asa Sul sem energia!!|Asa Sul sem energia!!|2021-02-04 00:11:14
CEB|119|Fala @CEBDistribuicao aqui na quadra 110 tá sem energia, ontem a energia caiu de uma em uma hora. Agora acabou de vez a energia...|Fala aqui na quadra 110 tá sem energia, ontem a energia caiu de uma em uma hora. Agora acabou de vez a energia...|2021-02-04 00:10:06
CEB|120|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-04 00:09:23
CEB|121|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-04 00:09:02
CEB|122|@BrunnoMeloCBN @CEBDistribuicao BRUNO..UM ABSURDO LIXO DE CEB|BRUNO..UM ABSURDO LIXO DE CEB|2021-02-04 00:07:04
CEB|123|@CEBDistribuicao 312 Sul sem luz|312 Sul sem luz|2021-02-04 00:06:36
CEB|124|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-04 00:06:31
CEB|125|@CEBDistribuicao o serviço de vocês é lamentável no CABV - Sobradinho... Falta luz sempre e nada de voltar. Já estamos a 2 horas sem... Sobradinho ja voltou tudo e nada aqui|o serviço de vocês é lamentável no CABV - Sobradinho... Falta luz sempre e nada de voltar. Já estamos a 2 horas sem... Sobradinho ja voltou tudo e nada aqui|2021-02-04 00:03:03
CEB|126|"@ReginaBrasilia @CEBDistribuicao Sim, desta vez não foi só aqui. 
https://t.co/gldE5H7ksK"|Sim, desta vez não foi só aqui.|2021-02-04 00:02:51
CEB|127|@CEBDistribuicao 112 sul tbm sem luz|112 sul tbm sem luz|2021-02-04 00:02:36
CEB|128|ai @CEBDistribuicao seus vermes aqui em casa caiu antes de toda brasilia e nao volto namoral essa conta de luz so subiu e vcs enfiaram a fiacao inteira no mei do cu que nao ta nem chovendo e eu ainda to sem luz nessa merda|ai seus vermes aqui em casa caiu antes de toda brasilia e nao volto namoral essa conta de luz so subiu e vcs enfiaram a fiacao inteira no mei do cu que nao ta nem chovendo e eu ainda to sem luz nessa merda|2021-02-04 00:00:31
CEB|129|@BrunnoMeloCBN @CEBDistribuicao Normalmente na Asa Norte. Aqui pelo Sudoeste, segue firme.|Normalmente na Asa Norte. Aqui pelo Sudoeste, segue firme.|2021-02-03 23:58:59
CEB|130|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:57:25
CEB|131|@Cabelud05608334 @BrunnoMeloCBN @MarcioPradoDF @CEBDistribuicao Acabou sim,Zé|Acabou sim,Zé|2021-02-03 23:54:25
CEB|132|@BrunnoMeloCBN @CEBDistribuicao Já está terceirizada!|Já está terceirizada!|2021-02-03 23:54:24
CEB|133|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:52:51
CEB|134|@CEBDistribuicao Qi 23 lago sul sem energia há mais de 30 min|Qi 23 lago sul sem energia há mais de 30 min|2021-02-03 23:48:24
CEB|135|@carmensitacorso @CEBDistribuicao Passei há pouco, 2/3 da Asa Norte com luz só de faróis e dos raios. 🙄|Passei há pouco, 2/3 da Asa Norte com luz só de faróis e dos raios. 🙄|2021-02-03 23:45:12
CEB|136|@CEBDistribuicao cadê a energia da Asa norte? Virou rotina.  Não pode mais chover. Quero ver se esses dias terão abatimento na conta?|cadê a energia da Asa norte? Virou rotina. Não pode mais chover. Quero ver se esses dias terão abatimento na conta?|2021-02-03 23:42:55
CEB|137|@CEBDistribuicao Cadê a luz em Sobradinho? @CEBDistribuicao|Cadê a luz em Sobradinho?|2021-02-03 23:40:34
CEB|138|@BrunnoMeloCBN @CEBDistribuicao Acabou de faltar em Ceilândia, mas já voltou.|Acabou de faltar em Ceilândia, mas já voltou.|2021-02-03 23:39:24
CEB|139|@carmensitacorso @CEBDistribuicao Simmmm 🙄|Simmmm 🙄|2021-02-03 23:39:10
CEB|140|Boa noite para quem, quando chove, fica sem energia na quadra @CEBDistribuicao|Boa noite para quem, quando chove, fica sem energia na quadra|2021-02-03 23:36:44
CEB|141|@BrunnoMeloCBN @CEBDistribuicao Ainda bem que não acabou pra mim, assistindo chocolate com pimenta 😅|Ainda bem que não acabou pra mim, assistindo chocolate com pimenta 😅|2021-02-03 23:35:06
CEB|142|@CEBDistribuicao não pode chover em Sobradinho mais? Basta uma chuva e Sobradinho inteiro para. Alguma previsão?|não pode chover em Sobradinho mais? Basta uma chuva e Sobradinho inteiro para. Alguma previsão?|2021-02-03 23:35:05
CEB|143|"Energia do caralho

Devolve aí, @CEBDistribuicao quero jogar meu play na moral"|Energia do caralho Devolve aí, quero jogar meu play na moral|2021-02-03 23:34:29
CEB|144|RT @Cabelud05608334: @BrunnoMeloCBN @MarcioPradoDF @CEBDistribuicao Teu toba!aqui na Ceilândia não acabou mentiroso e Tá caindo o mundo de…|Teu toba!aqui na Ceilândia não acabou mentiroso e Tá caindo o mundo de…|2021-02-03 23:34:02
CEB|145|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:32:06
CEB|146|@BrunnoMeloCBN @CEBDistribuicao E sempre pode piorar|E sempre pode piorar|2021-02-03 23:31:44
CEB|147|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:30:37
CEB|148|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:29:42
CEB|149|RT @Cabelud05608334: @BrunnoMeloCBN @MarcioPradoDF @CEBDistribuicao Teu toba!aqui na Ceilândia não acabou mentiroso e Tá caindo o mundo de…|Teu toba!aqui na Ceilândia não acabou mentiroso e Tá caindo o mundo de…|2021-02-03 23:29:39
CEB|150|@BrunnoMeloCBN @MarcioPradoDF @CEBDistribuicao Teu toba!aqui na Ceilândia não acabou mentiroso e Tá caindo o mundo de água.|Teu toba!aqui na Ceilândia não acabou mentiroso e Tá caindo o mundo de água.|2021-02-03 23:29:34
CEB|151|@emiguayaquil @CEBDistribuicao socorro. não sabia|socorro. não sabia|2021-02-03 23:28:50
CEB|152|"OLHA A CHUVINHA

AI A @CEBDistribuicao TREME NA BASE"|OLHA A CHUVINHA AI A TREME NA BASE|2021-02-03 23:28:47
CEB|153|@BrunnoMeloCBN @CEBDistribuicao Mas os raios estão bonitos. https://t.co/pRfzpJ5leP|Mas os raios estão bonitos.|2021-02-03 23:28:23
CEB|154|@bacuriinha @CEBDistribuicao o leilão foi ilegal e a stj não permitiu|o leilão foi ilegal e a stj não permitiu|2021-02-03 23:28:03
CEB|155|@BrunnoMeloCBN @CEBDistribuicao Rede hidrofóbica...|Rede hidrofóbica...|2021-02-03 23:27:34
CEB|156|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:25:47
CEB|157|@jhlimac @BrunnoMeloCBN @CEBDistribuicao aqui tá foda...|aqui tá foda...|2021-02-03 23:25:32
CEB|158|Em 34 dias no ano 35 faltaram luz vai tomar no cu @CEBDistribuicao|Em 34 dias no ano 35 faltaram luz vai tomar no cu|2021-02-03 23:24:59
CEB|159|@CEBDistribuicao e lá vamos nós com outro apagão no grande Colorado e região. Já sei: um caminhão derrubou um poste devido à chuva...|e lá vamos nós com outro apagão no grande Colorado e região. Já sei: um caminhão derrubou um poste devido à chuva...|2021-02-03 23:24:40
CEB|160|@BrunnoMeloCBN @CEBDistribuicao Região do Grande Colorado toda sem energia.|Região do Grande Colorado toda sem energia.|2021-02-03 23:23:41
CEB|161|@BrunnoMeloCBN @CEBDistribuicao A Asa Norte ficou sem luz, mas acabou de voltar. Vamos ver até quando...|A Asa Norte ficou sem luz, mas acabou de voltar. Vamos ver até quando...|2021-02-03 23:20:52
CEB|162|@CEBDistribuicao  Cade a luz do Grande Colorado???|Cade a luz do Grande Colorado???|2021-02-03 23:20:52
CEB|163|@BrunnoMeloCBN @CEBDistribuicao São Sebastião não foi umas gotas não amigo. 🤣⚡ https://t.co/oNGtV7ieiW|São Sebastião não foi umas gotas não amigo. 🤣⚡|2021-02-03 23:20:39
CEB|164|@CEBDistribuicao voltou a energia aqui na 106 norte.|voltou a energia aqui na 106 norte.|2021-02-03 23:20:22
CEB|165|@CEBDistribuicao - Grande Colorado no escuro!  Alguma previsão CEB?|- Grande Colorado no escuro! Alguma previsão CEB?|2021-02-03 23:19:30
CEB|166|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:18:45
CEB|167|É óbvio que cai a energia na Asa Norte e a @CEBDistribuicao fica com a linha telefônica de atendimento congestionada e ocupada.|É óbvio que cai a energia na Asa Norte e a fica com a linha telefônica de atendimento congestionada e ocupada.|2021-02-03 23:18:33
CEB|168|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:18:32
CEB|169|@BrunnoMeloCBN @CEBDistribuicao 🙋🏻‍♀️ águas claras|🙋🏻‍♀️ águas claras|2021-02-03 23:18:13
CEB|170|@BrunnoMeloCBN @BianoMarcolino @CEBDistribuicao AhahahH tu nunc viveu no agua verde em Curitiba. Basta ventar...|AhahahH tu nunc viveu no agua verde em Curitiba. Basta ventar...|2021-02-03 23:18:12
CEB|171|E vamo de falta de energia DE NOVO na asa norte. Mil vezes por semana. Qualidade de serviço da @CEBDistribuicao é uma bosta|E vamo de falta de energia DE NOVO na asa norte. Mil vezes por semana. Qualidade de serviço da é uma bosta|2021-02-03 23:18:03
CEB|172|Lá vamos nós sem luz na Asa Norte. @CEBDistribuicao|Lá vamos nós sem luz na Asa Norte.|2021-02-03 23:17:01
CEB|173|Já virou rotina, @CEBDistribuicao? Basta um vento e uma chuvinha para ficarmos sem energia?|Já virou rotina, Basta um vento e uma chuvinha para ficarmos sem energia?|2021-02-03 23:16:22
CEB|174|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:15:21
CEB|175|@BrunnoMeloCBN @CEBDistribuicao Setor Hoteleiro Norte às escuras no momento|Setor Hoteleiro Norte às escuras no momento|2021-02-03 23:14:26
CEB|176|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:14:23
CEB|177|Alô @CEBDistribuicao me de um parecer. Assim não tem condição luz é roleta russa agora?|Alô me de um parecer. Assim não tem condição luz é roleta russa agora?|2021-02-03 23:14:21
CEB|178|RT @BrunnoMeloCBN: Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns, @CEBDistribuicao!|Na capital do Brasil é assim: choveu, acabou a luz. Basta uma gota. Parabéns,|2021-02-03 23:14:17
