Distribuidora||Original|Regex|Date
Light|142|"@lightclientes 24 hrs sem Luz. 
Houve incêndio em uma cs da minha rua, por conta das velas. Crianças chorando, Calor e insetos 
Alimentos estragando, sem água... Enfim transtorno e descaso total. 
Entrei em ctt ontem e hj d manhã disse que era emergência e até agora nada."|24 hrs sem Luz. Houve incêndio em uma cs da minha rua, por conta das velas. Crianças chorando, Calor e insetos Alimentos estragando, sem água... Enfim transtorno e descaso total. Entrei em ctt ontem e hj d manhã disse que era emergência e até agora nada.|2021-02-01 00:40:02
Light|143|@lightclientes Alô Light....em parada de Lucas e vigário geral...mas detalhadamente na Rua TAGIPURU,estamos sem uma fase da energia, consequentemente, não conseguimos ligar o ventilar...por favor,estamos numa Pandemia,um calor absurdo,com crianças e idoso em casa...precisamos de uma solução|Alô Light....em parada de Lucas e vigário geral...mas detalhadamente na Rua TAGIPURU,estamos sem uma fase da energia, consequentemente, não conseguimos ligar o ventilar...por favor,estamos numa Pandemia,um calor absurdo,com crianças e idoso em casa...precisamos de uma solução|2021-02-01 00:34:29
Light|144|"@lightclientes estamos sem luz em Manguinhos. Cep 21050-060
Como dormir com trinta graus dentro de casa sem luz??"|estamos sem luz em Manguinhos. Cep 21050-060 Como dormir com trinta graus dentro de casa sem luz??|2021-02-01 00:28:52
Light|145|"Mais uma noite no escuro
Cheirinho de processo tá vindo aí @lightclientes https://t.co/2GdD4Qsz6L"|Mais uma noite no escuro Cheirinho de processo tá vindo aí|2021-02-01 00:26:20
Light|146|"@lightclientes, segue a incompetência de vocês.  Já estamos sem energia de novo. Desde quarta feira. (27/01/21).
Como trabalhar amanhã, se não dormir hj?
@bandnewsfmrio
@CBNoficial 
@radiotupi"|segue a incompetência de vocês. Já estamos sem energia de novo. Desde quarta feira. (27/01/21). Como trabalhar amanhã, se não dormir hj?|2021-02-01 00:10:13
Light|147|@lightclientes Onde aparece uma pequena luz acima do transformador, está fazendo barulho. Notei ao passar em frente. Rua José Higino altura do número 90. https://t.co/SJuq7WuGuw|Onde aparece uma pequena luz acima do transformador, está fazendo barulho. Notei ao passar em frente. Rua José Higino altura do número 90.|2021-01-31 23:58:12
Light|148|@lightclientes @OGlobo_Rio @jornalodia Faz mais de um mês que a luz na minha rua cai toda noite e a Light não manda nenhum carro de emergência aqui para resolver.|Faz mais de um mês que a luz na minha rua cai toda noite e a Light não manda nenhum carro de emergência aqui para resolver.|2021-01-31 23:47:48
Light|149|@lightclientes Enviado. No aguardo.|Enviado. No aguardo.|2021-01-31 23:44:23
Light|150|@lightclientes Estou enviando NESSE MOMENTO.|Estou enviando NESSE MOMENTO.|2021-01-31 23:43:19
Light|151|@lightclientes seguimos acumulando protocolos e prejuízos... Quando vão resolver o problema de energia elétrica? 😠|seguimos acumulando protocolos e prejuízos... Quando vão resolver o problema de energia elétrica? 😠|2021-01-31 23:28:07
Light|152|@lightclientes Grato.|Grato.|2021-01-31 23:24:36
Light|153|@jesbard @lightclientes Medo da conta de luz|Medo da conta de luz|2021-01-31 23:17:13
Light|154|@lightclientes Aguardando vocês reverem o valor absurdo do valor cobrado 420,00 em uma conta de luz de cômodos minúsculo onde mora somente uma pessoa que trabalha de 4:40 da madrugada e chega em casa as 19hrs|Aguardando vocês reverem o valor absurdo do valor cobrado 420,00 em uma conta de luz de cômodos minúsculo onde mora somente uma pessoa que trabalha de 4:40 da madrugada e chega em casa as 19hrs|2021-01-31 22:59:31
Light|155|@lightclientes Mandei.|Mandei.|2021-01-31 22:46:52
Light|156|@lightclientes ?|?|2021-01-31 22:32:36
Light|157|"Essa gata está solteira, a procura do dono da @lightclientes , com o objetivo de passar o verão no ar condicionado. 

Compartilhe pra ajudar a amiga calorenta 🥵 https://t.co/KSzM5XLnWK"|Essa gata está solteira, a procura do dono da , com o objetivo de passar o verão no ar condicionado. Compartilhe pra ajudar a amiga calorenta 🥵|2021-01-31 22:30:53
Light|158|@lightclientes Já mandei MD pra vcs e sem resposta ainda!|Já mandei MD pra vcs e sem resposta ainda!|2021-01-31 22:30:00
Light|159|@lightclientes Sim, já foi enviado o cód. da instalação.|Sim, já foi enviado o cód. da instalação.|2021-01-31 22:11:03
Light|160|@lightclientes , poxa , me mudei para o apartamento que estou morando e aqui está sem energia.  O pior é que o meu é o único sem energia e fiz o contrato no início de janeiro.|, poxa , me mudei para o apartamento que estou morando e aqui está sem energia. O pior é que o meu é o único sem energia e fiz o contrato no início de janeiro.|2021-01-31 22:10:55
Light|161|@lightclientes Já tinha mandado por DM e por sms|Já tinha mandado por DM e por sms|2021-01-31 22:09:47
Light|162|A luz voltou, mas adivinha? Acabou de novo @lightclientes|A luz voltou, mas adivinha? Acabou de novo|2021-01-31 22:08:15
Light|163|Mais um dia sem luz @lightclientes, o transformador da rua explodiu de novo, novamente, mais uma vez!|Mais um dia sem luz o transformador da rua explodiu de novo, novamente, mais uma vez!|2021-01-31 22:07:31
Light|164|@lightclientes Basta olhar sua caixa de msg|Basta olhar sua caixa de msg|2021-01-31 21:46:17
Light|165|@lightclientes Aguardo vocês na DM|Aguardo vocês na DM|2021-01-31 21:41:47
Light|166|@lightclientes pqp atrapalhou meu domingo INTEIRO. E ainda não resolveu nada|pqp atrapalhou meu domingo INTEIRO. E ainda não resolveu nada|2021-01-31 21:36:24
Light|167|@lightclientes @g1rio @GovRJ Não está nada legal! Um calor doa infernos e não há luz faz 4 horas! Kd vcs para resolver o problema!!!|Não está nada legal! Um calor doa infernos e não há luz faz 4 horas! Kd vcs para resolver o problema!!!|2021-01-31 21:34:15
Light|168|@lightclientes falta luz no cep 21940-480 @g1rio nesse calor @GovRJ kd a solução????|falta luz no cep 21940-480 nesse calor kd a solução????|2021-01-31 21:32:25
Light|169|@radardabrasil @OperacoesRio @legal_rj @Monit_SEG_BR @Informacoes_RJ @Caosnorio1 @JornalNoAr @ComunidadesRJ @informe_rj @InformeRJO @lightclientes @alertario24hrs @PadreMiguelNews @RadarCostaVerde @bandnewsfmrio Viva a floresta de ligação Clandestina. Esse é o resultado.|Viva a floresta de ligação Clandestina. Esse é o resultado.|2021-01-31 21:29:29
Light|170|@lightclientes Está tudo péssimo, horrível sem.luz desde das 15:00.|Está tudo péssimo, horrível sem.luz desde das 15:00.|2021-01-31 21:24:29
Light|171|R$784 de conta da @lightclientes...  Inacreditável!!!|R$784 de conta da Inacreditável!!!|2021-01-31 21:18:24
Light|172|@lightclientes pelo amor de deus um calor dos infernos essa luz não volta. Eu não vou pagar essa merda de conta|pelo amor de deus um calor dos infernos essa luz não volta. Eu não vou pagar essa merda de conta|2021-01-31 21:15:43
Light|173|"@lightclientes @jrffortunato1 @LManhanini @Central_1746 @bandnewsfmrio @eduardopaes @cbmerjoficial CEP 20551-100
N° 301"|CEP 20551-100 N° 301|2021-01-31 21:08:22
Light|174|@lightclientes  vou dedicar a partir de agora todo o tempo em que estiver sem abastecimento de energia, a estar aqui falando com vcs 😉 e saibam que tem muita gente disposta a me ajudar nisso😘|vou dedicar a partir de agora todo o tempo em que estiver sem abastecimento de energia, a estar aqui falando com vcs 😉 e saibam que tem muita gente disposta a me ajudar nisso😘|2021-01-31 21:05:51
Light|175|@lightclientes Se eu atrasar o pagamento, rapidamente vocês irão se prontificar a vir aqui e cortar meu fornecimento! Essa maneira de agir demostra o quão deficiente, negligente e incompetente, é sua administração. #descaso #vergonha #|Se eu atrasar o pagamento, rapidamente vocês irão se prontificar a vir aqui e cortar meu fornecimento! Essa maneira de agir demostra o quão deficiente, negligente e incompetente, é sua administração. #|2021-01-31 21:04:28
Light|176|@lightclientes estou desde as 2 da manhã sem luz, fazendo solicitações de emergência, no telefone, site, app e agora e mais uma vez. Tenham o mínimo de consideração e profissionalismo e me dêem uma resposta. Vocês deveriam se envergonhar pelo péssimo serviço. #vergonha|estou desde as 2 da manhã sem luz, fazendo solicitações de emergência, no telefone, site, app e agora e mais uma vez. Tenham o mínimo de consideração e profissionalismo e me dêem uma resposta. Vocês deveriam se envergonhar pelo péssimo serviço.|2021-01-31 21:01:51
Light|177|@lightclientes SÓ FICAREI FELIZ QUANDO MINHA EMERGIA VOLTAR|SÓ FICAREI FELIZ QUANDO MINHA EMERGIA VOLTAR|2021-01-31 20:30:36
Light|178|@lightclientes PELO AMOR DE DEUS, ISSO É DESUMANO. O RIO DE JANEIRO ESTÁ UM CALOR INFERNAL. VOCÊS TINHAM Q VIR AGORA. JÁ ABRI MAIS DE 10 CHAMADOS EM 24H.|PELO AMOR DE DEUS, ISSO É DESUMANO. O RIO DE JANEIRO ESTÁ UM CALOR INFERNAL. VOCÊS TINHAM Q VIR AGORA. JÁ ABRI MAIS DE 10 CHAMADOS EM 24H.|2021-01-31 20:30:16
Light|179|@lightclientes @LManhanini @Central_1746 @bandnewsfmrio @eduardopaes @cbmerjoficial @Mcffortunato Rua Engenheiro Gama Lobo, 301, Vila Isabel.|Rua Engenheiro Gama Lobo, 301, Vila Isabel.|2021-01-31 20:13:13
Light|180|@veronicafonsecc @OperacoesRio @legal_rj @Monit_SEG_BR @Informacoes_RJ @Caosnorio1 @JornalNoAr @ComunidadesRJ @informe_rj @InformeRJO @lightclientes @alertario24hrs @PadreMiguelNews @RadarCostaVerde Quatro .|Quatro .|2021-01-31 20:11:02
Light|181|@radardabrasil @OperacoesRio @legal_rj @Monit_SEG_BR @Informacoes_RJ @Caosnorio1 @JornalNoAr @ComunidadesRJ @informe_rj @InformeRJO @lightclientes @alertario24hrs @PadreMiguelNews @RadarCostaVerde CPF cancelado com sucesso 🙌|CPF cancelado com sucesso 🙌|2021-01-31 20:09:15
Light|182|@radardabrasil @OperacoesRio @legal_rj @Monit_SEG_BR @Informacoes_RJ @Caosnorio1 @JornalNoAr @ComunidadesRJ @informe_rj @InformeRJO @lightclientes @alertario24hrs @PadreMiguelNews @RadarCostaVerde Que lindo!👍👍👍👍|Que lindo!👍👍👍👍|2021-01-31 20:06:22
Light|183|"RT @radardabrasil: @OperacoesRio
@legal_rj @Monit_SEG_BR @Informacoes_RJ
@Caosnorio1
@JornalNoAr @ComunidadesRJ
@informe_rj
@InformeRJO
@li…"||2021-01-31 20:01:26
Light|184|@lightclientes Mandei por dm|Mandei por dm|2021-01-31 20:00:15
Light|185|@radardabrasil @OperacoesRio @legal_rj @Monit_SEG_BR @Informacoes_RJ @Caosnorio1 @JornalNoAr @ComunidadesRJ @informe_rj @InformeRJO @lightclientes @alertario24hrs @PadreMiguelNews @RadarCostaVerde @sikerajr CPF cancelado|CPF cancelado|2021-01-31 19:54:59
Light|186|RT @jrffortunato1: Alô @Central_1746 , até agora aguardando vocês para poda das árvores na rua Egenheiro Gama Lobo - V. Isabel. Estão aguar…|Alô , até agora aguardando vocês para poda das árvores na rua Egenheiro Gama Lobo - V. Isabel. Estão aguar…|2021-01-31 19:53:43
Light|187|@lightclientes Alô meus consagrados. Rua Eliseu Visconti, 120 Fundos, no bairro do Catumbi, desde sexta a noite SEM LUZ, idosos, pessoas com deficiência e crianças de colo tudo sofrendo nesse calor, faz ligação para central e só prometem de vir e nada, como a gente fica?|Alô meus consagrados. Rua Eliseu Visconti, 120 Fundos, no bairro do Catumbi, desde sexta a noite SEM LUZ, idosos, pessoas com deficiência e crianças de colo tudo sofrendo nesse calor, faz ligação para central e só prometem de vir e nada, como a gente fica?|2021-01-31 19:42:42
Light|188|@lightclientes @Mcffortunato @Central_1746 @bandnewsfmrio @eduardopaes @cbmerjoficial Essas arvores ficam na Rua Engenheiro Gama Lobo, altura dos números 291/313.|Essas arvores ficam na Rua Engenheiro Gama Lobo, altura dos números 291/313.|2021-01-31 19:41:30
Light|189|@lightclientes #luz||2021-01-31 19:40:03
Light|190|@lightclientes @Mcffortunato @Central_1746 @bandnewsfmrio @eduardopaes @cbmerjoficial Seus técnicos já estiveram aqui e afirmaram que só podem fazer a poda com a presença da prefeitura. Já fizeram a solicitação e até agora nada. Já se passaram mais de 15 dias @Central_1746 @eduardopaes . Se cair e matar alguém ou gerar um incêndio sabemos o culpado.|Seus técnicos já estiveram aqui e afirmaram que só podem fazer a poda com a presença da prefeitura. Já fizeram a solicitação e até agora nada. Já se passaram mais de 15 dias . Se cair e matar alguém ou gerar um incêndio sabemos o culpado.|2021-01-31 19:38:01
Light|191|"@lightclientes mais uma vez sem energia.
#poucavergonha
#lightdescaso"|mais uma vez sem energia.|2021-01-31 19:36:11
Light|192|"RT @radardabrasil: @OperacoesRio
@legal_rj @Monit_SEG_BR @Informacoes_RJ
@Caosnorio1
@JornalNoAr @ComunidadesRJ
@informe_rj
@InformeRJO
@li…"||2021-01-31 19:30:27
Light|193|RT @jrffortunato1: Galhos todos soltos e batendo nas janelas dos prédios e pior, em cima da fiação de energia. @Central_1746 @lightclientes…|Galhos todos soltos e batendo nas janelas dos prédios e pior, em cima da fiação de energia.|2021-01-31 19:26:36
Light|194|Galhos todos soltos e batendo nas janelas dos prédios e pior, em cima da fiação de energia. @Central_1746 @lightclientes @bandnewsfmrio @cbmerjoficial @Mcffortunato https://t.co/lsDFzCgfH7|Galhos todos soltos e batendo nas janelas dos prédios e pior, em cima da fiação de energia.|2021-01-31 19:26:12
Light|195|RT @jrffortunato1: Alô @Central_1746 , até agora aguardando vocês para poda das árvores na rua Egenheiro Gama Lobo - V. Isabel. Estão aguar…|Alô , até agora aguardando vocês para poda das árvores na rua Egenheiro Gama Lobo - V. Isabel. Estão aguar…|2021-01-31 19:21:11
Light|196|Alô @Central_1746 , até agora aguardando vocês para poda das árvores na rua Egenheiro Gama Lobo - V. Isabel. Estão aguardando uma tragédia acontecer primeiro? @bandnewsfmrio @eduardopaes @lightclientes @cbmerjoficial  @Mcffortunato|Alô , até agora aguardando vocês para poda das árvores na rua Egenheiro Gama Lobo - V. Isabel. Estão aguardando uma tragédia acontecer primeiro?|2021-01-31 19:18:35
Light|197|"URGENTE @lightclientes 

VAZAMENTO DE ASCAREL NO LOCAL https://t.co/rgpZK6NFPB"|URGENTE VAZAMENTO DE ASCAREL NO LOCAL|2021-01-31 19:05:02
Light|198|@lightclientes ESTOU A 22 HORAS SE ENERGIA|ESTOU A 22 HORAS SE ENERGIA|2021-01-31 19:03:43
Light|199|@lightclientes JÁ ABRI 5 CHAMADOS PARA VOCÊS VIREM RESOLVER A ENRGIA DAQUI DE CASA QUE PAROU DO NADA E ATÉ AGORA NADA. ESTAMOS SEM ENERGIA NESSE CALOR INFERNAL DO RIO DE JANEIRO|JÁ ABRI 5 CHAMADOS PARA VOCÊS VIREM RESOLVER A ENRGIA DAQUI DE CASA QUE PAROU DO NADA E ATÉ AGORA NADA. ESTAMOS SEM ENERGIA NESSE CALOR INFERNAL DO RIO DE JANEIRO|2021-01-31 19:01:39
Light|200|@Gabigomes022 @lightclientes Gabi, por um acaso estão te ligando dizendo que vc tem uma conta em atraso?|Gabi, por um acaso estão te ligando dizendo que vc tem uma conta em atraso?|2021-01-31 18:52:33
Light|201|"att: @lightclientes 

TRANSFORMADOR   
84790 13200 

Responsável por todas as ocorrências de falta de energia a durante as últimas 06 noites consecutivas, todas relatadas em DM e no:

Protocolo 2163068600 https://t.co/XthNhmBIWt"|att: TRANSFORMADOR 84790 13200 Responsável por todas as ocorrências de falta de energia a durante as últimas 06 noites consecutivas, todas relatadas em DM e no: Protocolo 2163068600|2021-01-31 18:47:27
Light|202|@Gabrielafariax @lightclientes Exatamente gabi!!! Meu deus é só estresse!!|Exatamente gabi!!! Meu deus é só estresse!!|2021-01-31 18:44:40
Light|203|@lightclientes Posso! E espero que seja resolvido ainda hoje! Ninguém aguenta mais ter paciência e viver de aguardo!|Posso! E espero que seja resolvido ainda hoje! Ninguém aguenta mais ter paciência e viver de aguardo!|2021-01-31 18:19:57
Light|204|@lightclientes #luz 420531602|420531602|2021-01-31 18:08:47
